"signature","CFU-E_Cord_Blood_1","CFU-E_Cord_Blood_2","CFU-E_Cord_Blood_3","CFU-E_Cord_Blood_4","CFU-E_Cord_Blood_5","CFU-E_Cord_Blood_6","Pro Eb_Cord_Blood_1","Pro Eb_Cord_Blood_2","Pro Eb_Cord_Blood_3","Pro Eb_Cord_Blood_4","Pro Eb_Cord_Blood_5","Pro Eb_Cord_Blood_6","Baso Eb_Cord_Blood_1","Baso Eb_Cord_Blood_2","Baso Eb_Cord_Blood_3","Baso Eb_Cord_Blood_4","Baso Eb_Cord_Blood_5","Baso Eb_Cord_Blood_6","Poly Eb_Cord_Blood_1","Poly Eb_Cord_Blood_2","Poly Eb_Cord_Blood_3","Poly Eb_Cord_Blood_4","Poly Eb_Cord_Blood_5","Poly Eb_Cord_Blood_6","Ortho Eb_Cord_Blood_3","Ortho Eb_Cord_Blood_4","Ortho Eb_Cord_Blood_6","ARG1+ Ortho Eb_Cord_Blood_1","ARG1+ Ortho Eb_Cord_Blood_2","ARG1+ Ortho Eb_Cord_Blood_3","ARG1+ Ortho Eb_Cord_Blood_4","ARG1+ Ortho Eb_Cord_Blood_5","ARG1+ Ortho Eb_Cord_Blood_6","CD4 T cells_Cord_Blood_1","CD4 T cells_Cord_Blood_2","CD4 T cells_Cord_Blood_3","CD4 T cells_Cord_Blood_4","CD4 T cells_Cord_Blood_5","CD4 T cells_Cord_Blood_6","CD8 T cells_Cord_Blood_1","CD8 T cells_Cord_Blood_2","CD8 T cells_Cord_Blood_3","CD8 T cells_Cord_Blood_4","CD8 T cells_Cord_Blood_5","CD8 T cells_Cord_Blood_6","Regulatory T cells_Cord_Blood_1","Regulatory T cells_Cord_Blood_2","Regulatory T cells_Cord_Blood_3","Regulatory T cells_Cord_Blood_4","Regulatory T cells_Cord_Blood_5","Regulatory T cells_Cord_Blood_6","B cells_Cord_Blood_1","B cells_Cord_Blood_2","B cells_Cord_Blood_3","B cells_Cord_Blood_4","B cells_Cord_Blood_5","B cells_Cord_Blood_6","NK cells_Cord_Blood_1","NK cells_Cord_Blood_2","NK cells_Cord_Blood_3","NK cells_Cord_Blood_4","NK cells_Cord_Blood_5","NK cells_Cord_Blood_6","Monocytes_Cord_Blood_1","Monocytes_Cord_Blood_2","Monocytes_Cord_Blood_3","Monocytes_Cord_Blood_4","Monocytes_Cord_Blood_5","Monocytes_Cord_Blood_6","Dendritic cells_Cord_Blood_1","Dendritic cells_Cord_Blood_2","Dendritic cells_Cord_Blood_3","Dendritic cells_Cord_Blood_4","Dendritic cells_Cord_Blood_5","Dendritic cells_Cord_Blood_6","HSPC_Cord_Blood_1","HSPC_Cord_Blood_2","HSPC_Cord_Blood_3","HSPC_Cord_Blood_4","HSPC_Cord_Blood_5","HSPC_Cord_Blood_6","padj"
"GOBP_B_CELL_APOPTOTIC_PROCESS",0.503749195385225,0.499049272486772,0.507651130698006,0.507935375443937,0.480372299382716,0.528718171296296,0.502687501768384,0.503863627631781,0.501515357176218,0.504368850655579,0.487243357487923,0.5084340353923,0.496898118697578,0.522727769042628,0.522190621954191,0.506683234044518,0.535643861454047,0.485213122605364,0.514185130070547,0.552951388888889,0.48023365162037,0.508661002623877,0.538657407407407,0.515968125204851,0.559606481481482,0.513931413442196,0.505918560606061,0.503399884259259,0.499602141203704,0.483095174501424,0.524111073163327,0.480581275720165,0.513687600644122,0.535941509091923,0.535460069444444,0.542317381012234,0.555389460582723,0.526186342592593,0.541885861123246,0.5529593318809,0.550967261904762,0.55246791490858,0.55738134881958,0.536106977513228,0.549313583815029,0.517156862745098,0.500835905349794,0.528474030671296,0.538214789496528,0.522810570987654,0.5346599002849,0.615602954144621,0.579776716820988,0.626765536723164,0.603317901234568,0.599320023148148,0.628847495147986,0.526273986849168,0.511963813303099,0.547435842478281,0.536548305924083,0.557548868312757,0.538452675226443,0.560286268801553,0.571578938539989,0.56992391195347,0.587836835232669,0.580729166666667,0.584472021120011,0.595249368686869,0.606867283950617,0.624908254290876,0.570949074074074,0.63353587962963,0.608537402534113,0.647312242798354,0.645096801346801,0.676482791754018,0.673538773148148,0.557098765432099,0.641040943287037,0
"GOBP_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS",0.503749195385225,0.499049272486772,0.507651130698006,0.507935375443937,0.480372299382716,0.528718171296296,0.502687501768384,0.503863627631781,0.501515357176218,0.504368850655579,0.487243357487923,0.5084340353923,0.496898118697578,0.522727769042628,0.522190621954191,0.506683234044518,0.535643861454047,0.485213122605364,0.514185130070547,0.552951388888889,0.48023365162037,0.508661002623877,0.538657407407407,0.515968125204851,0.559606481481482,0.513931413442196,0.505918560606061,0.503399884259259,0.499602141203704,0.483095174501424,0.524111073163327,0.480581275720165,0.513687600644122,0.535941509091923,0.535460069444444,0.542317381012234,0.555389460582723,0.526186342592593,0.541885861123246,0.5529593318809,0.550967261904762,0.55246791490858,0.55738134881958,0.536106977513228,0.549313583815029,0.517156862745098,0.500835905349794,0.528474030671296,0.538214789496528,0.522810570987654,0.5346599002849,0.615602954144621,0.579776716820988,0.626765536723164,0.603317901234568,0.599320023148148,0.628847495147986,0.526273986849168,0.511963813303099,0.547435842478281,0.536548305924083,0.557548868312757,0.538452675226443,0.560286268801553,0.571578938539989,0.56992391195347,0.587836835232669,0.580729166666667,0.584472021120011,0.595249368686869,0.606867283950617,0.624908254290876,0.570949074074074,0.63353587962963,0.608537402534113,0.647312242798354,0.645096801346801,0.676482791754018,0.673538773148148,0.557098765432099,0.641040943287037,0
"GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT",0.517766202100247,0.490328151986183,0.523485452371463,0.490265455319753,0.504490500863558,0.498996113989637,0.509965418103181,0.522281942682691,0.519789740540611,0.505190636418058,0.504746886364368,0.512000613580584,0.51558688974146,0.519943298465148,0.51874147804745,0.507664775884124,0.515371329879102,0.516240843308916,0.52173698494942,0.49961139896373,0.519894214162349,0.512921743304485,0.457305699481865,0.529345682974919,0.306217616580311,0.521200483371683,0.489307583608102,0.532613047574187,0.555375647668394,0.514667198086887,0.508986664401597,0.422682786413356,0.553931065555305,0.468449965665772,0.491986183074266,0.460724919700842,0.470562556224241,0.479954663212435,0.475298623513673,0.475123437976227,0.476387860843819,0.456079884567456,0.466050561060106,0.531643227239082,0.469972146515319,0.479015544041451,0.504375359815774,0.473591321243523,0.480614475388601,0.527029360967185,0.484463929852531,0.479965457685665,0.461787564766839,0.480161587775534,0.484884283246978,0.432124352331606,0.467011335611014,0.471432004205151,0.487289838215079,0.485812064223118,0.491436599386487,0.397265400115141,0.473504806512177,0.614276987125823,0.603018697904934,0.597115654402275,0.603478588193614,0.523612139156181,0.648401061170544,0.534314649081489,0.536096718480138,0.478541640338683,0.529430051813471,0.403626943005181,0.528129260976275,0.451065054691998,0.529510127178521,0.502541792941636,0.476230569948187,0.579447322970639,0.459650259067358,3.89256114779168e-272
"GOBP_MACROPHAGE_CHEMOTAXIS",0.561665988709533,0.533775068468946,0.561645497359783,0.574882456095763,0.547165532879819,0.591419294990724,0.559000365199208,0.576606440388302,0.564106151459781,0.563529924827591,0.557296120029039,0.560843667610585,0.560152388505715,0.58162915251864,0.576191289913094,0.570163182026381,0.574781831924689,0.584908195253023,0.561498365579998,0.5569573283859,0.568630179344465,0.590226729284729,0.583599257884972,0.591853153167945,0.448237476808905,0.615617609227833,0.629549671108113,0.567933040984989,0.565352504638219,0.590680747823605,0.592067885276316,0.567924139352711,0.572315882874889,0.492759907906207,0.505275200989487,0.483555100361823,0.492774865972328,0.51461038961039,0.477645851620763,0.497649241514788,0.509098481693234,0.484065663089171,0.483809089824127,0.501166180758017,0.494381588683818,0.512703263123431,0.507235621521336,0.478304730983302,0.477580009276438,0.520717377860235,0.476974454117311,0.509620991253644,0.488620902906617,0.480274205213673,0.482379715522573,0.420500927643785,0.47513023470603,0.561411094081901,0.517239029192382,0.565894775418585,0.555987225283601,0.512904555761699,0.548423005565863,0.64168644829905,0.609669005942298,0.624566150713649,0.644114615543187,0.56178107606679,0.6386043847887,0.500252993759487,0.521273964131107,0.517905787592199,0.551614100185529,0.481632653061224,0.552270286104873,0.497876726448155,0.514572440546467,0.486799453915357,0.555426716141002,0.477798392084106,0.45761827458256,0
"GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE",0.502232806001188,0.511560295414462,0.522908876424501,0.515349521182141,0.536763760288066,0.525101273148148,0.503223911618519,0.503064007991394,0.503975030358227,0.504908359287717,0.484525966183575,0.490132530762671,0.500330214517953,0.513059049615653,0.511791087962963,0.508802501847234,0.538537379972565,0.500059865900383,0.519452022707231,0.506148726851852,0.499656394675926,0.514069911191846,0.503935185185185,0.522651384791872,0.726273148148148,0.520763075375695,0.550662878787879,0.498033722643098,0.511863425925926,0.487791577635328,0.538640330904675,0.484664351851852,0.525249094202899,0.551980491410085,0.561554783950617,0.546327719121837,0.563436207068441,0.534487123842593,0.557538544852192,0.552229711328976,0.54151313303099,0.553735202766057,0.555136474803263,0.586908895502645,0.549818695140227,0.552806712962963,0.546489197530864,0.537688078703704,0.573628743489583,0.50024112654321,0.557438568376068,0.58500744047619,0.583140432098765,0.608423571876962,0.600721450617284,0.606553819444444,0.59713630114831,0.510527375201288,0.503826530612245,0.53548311042524,0.52337271973466,0.529867541152263,0.515666865248731,0.64051759865761,0.631944444444444,0.65605048301912,0.643392390788224,0.496651785714286,0.670510607071952,0.571522516835017,0.610194830246914,0.591244636404697,0.662905092592593,0.52734375,0.647493299220273,0.578639403292181,0.60502156986532,0.62340037561146,0.63841869212963,0.595003858024691,0.620506004050926,0
"GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_PROCESS",0.522332503335021,0.56831984847549,0.529532076224683,0.523515093367447,0.52620454436278,0.572281668828361,0.507395286063173,0.506934465666726,0.515653341576669,0.511421548688822,0.513393108893024,0.503242542153048,0.50770509422899,0.539966881204676,0.506123853732906,0.512259127365331,0.48364317625018,0.516592870879735,0.50299549132234,0.479355814958928,0.509556492289955,0.530317798581881,0.502291396454821,0.527736648187046,0.309554690877648,0.557818083370973,0.631765122037496,0.507099202138113,0.509025075659317,0.509195516977618,0.543464239898507,0.486765624249412,0.505686197108968,0.56286234431891,0.594602968727482,0.587292364815826,0.583243577904512,0.514564418504107,0.587019972019794,0.576199316734908,0.590627950272197,0.591915808829565,0.578310237331331,0.530263726761781,0.581815773624325,0.555987894509295,0.561704376230965,0.534316904453091,0.568123784046693,0.51686121919585,0.56075692573747,0.493345068247792,0.509043089782389,0.477177632687756,0.500423692174665,0.433635970600951,0.495381147378497,0.642487014166933,0.635829429047884,0.646877818876666,0.664012406622314,0.584210020656194,0.635155190862978,0.625664319953481,0.582028484244691,0.611288260826813,0.622871100173305,0.492125254771169,0.616777468507584,0.486715403057816,0.487065859633953,0.5148735144939,0.56083009079118,0.579550367488111,0.560880151091087,0.522553682086756,0.569429705616476,0.541117065968398,0.590304798962387,0.463035019455253,0.545233463035019,0
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION",0.52586873332358,0.521342935174347,0.53396697039941,0.523301558193021,0.537209338209199,0.526237675322872,0.525277361705309,0.529786953287378,0.527051990992564,0.52499174646663,0.519380072298447,0.527435882443228,0.527530103431351,0.530180556683689,0.527174588324721,0.526205663455581,0.517567004582697,0.528022927850059,0.536332586082621,0.464865990834606,0.542624288293293,0.537548107721945,0.575781141508124,0.542692570967897,0.394667407304541,0.55119030770043,0.567219199353625,0.536664730908586,0.554818775170115,0.526732398278017,0.545737044718288,0.51685722661976,0.555828598684965,0.514594693173472,0.521372031662269,0.511897857323738,0.512633862913088,0.530950562421886,0.515238982207765,0.545933979757713,0.535614384623451,0.529186347184551,0.537227745875668,0.540351538476799,0.546219897204386,0.534161921955284,0.505793948371368,0.525421816414387,0.516510293709207,0.543605054853493,0.517575550404324,0.61243808730269,0.612467018469657,0.594361894181364,0.592499189927325,0.60307596167199,0.616835119333862,0.538671963837551,0.547951106563998,0.551319175491744,0.550943380583543,0.539377246987301,0.547461308990909,0.608150008277598,0.594333717740491,0.59634116200267,0.609914102623449,0.568790049001131,0.622669730867632,0.668878059865423,0.614903022728325,0.651166335298959,0.696708790445771,0.6079711151229,0.68816830995695,0.564566649693715,0.576592897451112,0.568671017914179,0.551173448132204,0.585335370087488,0.573813532842661,0
"GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS",0.557949460776046,0.547221485996996,0.563886113886114,0.566785269524996,0.558936301793445,0.53541280148423,0.563791041800427,0.566681806634385,0.557630659738388,0.561723421712039,0.569575588564054,0.566952690166976,0.56935093260066,0.566338782511289,0.571387071575042,0.562614336144796,0.563705077990792,0.570744034290832,0.566657831963954,0.605658627087199,0.566519789734075,0.563874366194335,0.526679035250464,0.566749306319471,0.642671614100186,0.54613027319554,0.541136785292629,0.552104064766402,0.568645640074211,0.546296560582275,0.563338301043219,0.568336425479283,0.590675163345971,0.536161342959966,0.514817563388992,0.511904901820868,0.53254319224325,0.551298701298701,0.542347972192571,0.555905271199389,0.52338798228011,0.549432845635377,0.551348790446535,0.553829843625762,0.547994037341684,0.529946524064171,0.544712430426716,0.5382073283859,0.530609346011132,0.442980828695114,0.537959183673469,0.553904938598816,0.496474953617811,0.531291468821735,0.548388373531231,0.479128014842301,0.548265832732458,0.495590868758571,0.47191700427852,0.501053620101239,0.494951956359206,0.496701710987425,0.499832525257804,0.523981819802157,0.531660885698153,0.541985090721553,0.53043623043623,0.476702888947787,0.542911326856402,0.532366334963738,0.52312925170068,0.562595592560749,0.618107606679035,0.596103896103896,0.558724733912704,0.639868068439497,0.641625906560972,0.650029754611965,0.648933209647495,0.659492888064317,0.644202226345084,3.41588663651939e-171
"GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT",0.557949460776046,0.547221485996996,0.563886113886114,0.566785269524996,0.558936301793445,0.53541280148423,0.563791041800427,0.566681806634385,0.557630659738388,0.561723421712039,0.569575588564054,0.566952690166976,0.56935093260066,0.566338782511289,0.571387071575042,0.562614336144796,0.563705077990792,0.570744034290832,0.566657831963954,0.605658627087199,0.566519789734075,0.563874366194335,0.526679035250464,0.566749306319471,0.642671614100186,0.54613027319554,0.541136785292629,0.552104064766402,0.568645640074211,0.546296560582275,0.563338301043219,0.568336425479283,0.590675163345971,0.536161342959966,0.514817563388992,0.511904901820868,0.53254319224325,0.551298701298701,0.542347972192571,0.555905271199389,0.52338798228011,0.549432845635377,0.551348790446535,0.553829843625762,0.547994037341684,0.529946524064171,0.544712430426716,0.5382073283859,0.530609346011132,0.442980828695114,0.537959183673469,0.553904938598816,0.496474953617811,0.531291468821735,0.548388373531231,0.479128014842301,0.548265832732458,0.495590868758571,0.47191700427852,0.501053620101239,0.494951956359206,0.496701710987425,0.499832525257804,0.523981819802157,0.531660885698153,0.541985090721553,0.53043623043623,0.476702888947787,0.542911326856402,0.532366334963738,0.52312925170068,0.562595592560749,0.618107606679035,0.596103896103896,0.558724733912704,0.639868068439497,0.641625906560972,0.650029754611965,0.648933209647495,0.659492888064317,0.644202226345084,3.41588663651939e-171
"GOBP_SEX_DIFFERENTIATION",0.557949460776046,0.547221485996996,0.563886113886114,0.566785269524996,0.558936301793445,0.53541280148423,0.563791041800427,0.566681806634385,0.557630659738388,0.561723421712039,0.569575588564054,0.566952690166976,0.56935093260066,0.566338782511289,0.571387071575042,0.562614336144796,0.563705077990792,0.570744034290832,0.566657831963954,0.605658627087199,0.566519789734075,0.563874366194335,0.526679035250464,0.566749306319471,0.642671614100186,0.54613027319554,0.541136785292629,0.552104064766402,0.568645640074211,0.546296560582275,0.563338301043219,0.568336425479283,0.590675163345971,0.536161342959966,0.514817563388992,0.511904901820868,0.53254319224325,0.551298701298701,0.542347972192571,0.555905271199389,0.52338798228011,0.549432845635377,0.551348790446535,0.553829843625762,0.547994037341684,0.529946524064171,0.544712430426716,0.5382073283859,0.530609346011132,0.442980828695114,0.537959183673469,0.553904938598816,0.496474953617811,0.531291468821735,0.548388373531231,0.479128014842301,0.548265832732458,0.495590868758571,0.47191700427852,0.501053620101239,0.494951956359206,0.496701710987425,0.499832525257804,0.523981819802157,0.531660885698153,0.541985090721553,0.53043623043623,0.476702888947787,0.542911326856402,0.532366334963738,0.52312925170068,0.562595592560749,0.618107606679035,0.596103896103896,0.558724733912704,0.639868068439497,0.641625906560972,0.650029754611965,0.648933209647495,0.659492888064317,0.644202226345084,3.41588663651939e-171
"GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",0.517509727626459,0.497560373046754,0.51449166916093,0.501989943677487,0.526973146947207,0.519076956333766,0.50454539399378,0.498359444094627,0.508880939958314,0.510772179025237,0.51518422741566,0.502126140578424,0.509647869273022,0.543311390092096,0.508530161330694,0.512404138809914,0.476757778098029,0.519798142433323,0.526624873901139,0.472222222222222,0.538505188067445,0.519268534323825,0.478339818417639,0.508568345901771,0.481625594466061,0.53855759017306,0.587705852297292,0.501866918209331,0.498648940769563,0.498021217865576,0.538240734834471,0.476773790651871,0.527848267824583,0.496562123982311,0.520665801988759,0.488380646082637,0.495035375567554,0.506647211413748,0.491533126059953,0.498056170155049,0.519565543467711,0.491273867572937,0.501668255280561,0.490334136248533,0.510384881631592,0.48093893848071,0.583225248594898,0.534330415045396,0.515665531776913,0.609958207234472,0.489201503209285,0.573631441335722,0.539703127251765,0.55875779492478,0.569984147571696,0.58852140077821,0.551770229781546,0.525110121117565,0.527144710024087,0.529164198064616,0.561585716037194,0.524763414516981,0.516612942600776,0.642448133485124,0.60047494627092,0.636512195236155,0.646130566364029,0.585139892532889,0.651045724839032,0.600302637267618,0.60480616803574,0.602596142692944,0.716126242974492,0.523778642455685,0.611964411677703,0.536820867560167,0.5462995715914,0.580900407051204,0.532047124945958,0.56463467358409,0.556258106355383,0
"GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",0.517509727626459,0.497560373046754,0.51449166916093,0.501989943677487,0.526973146947207,0.519076956333766,0.50454539399378,0.498359444094627,0.508880939958314,0.510772179025237,0.51518422741566,0.502126140578424,0.509647869273022,0.543311390092096,0.508530161330694,0.512404138809914,0.476757778098029,0.519798142433323,0.526624873901139,0.472222222222222,0.538505188067445,0.519268534323825,0.478339818417639,0.508568345901771,0.481625594466061,0.53855759017306,0.587705852297292,0.501866918209331,0.498648940769563,0.498021217865576,0.538240734834471,0.476773790651871,0.527848267824583,0.496562123982311,0.520665801988759,0.488380646082637,0.495035375567554,0.506647211413748,0.491533126059953,0.498056170155049,0.519565543467711,0.491273867572937,0.501668255280561,0.490334136248533,0.510384881631592,0.48093893848071,0.583225248594898,0.534330415045396,0.515665531776913,0.609958207234472,0.489201503209285,0.573631441335722,0.539703127251765,0.55875779492478,0.569984147571696,0.58852140077821,0.551770229781546,0.525110121117565,0.527144710024087,0.529164198064616,0.561585716037194,0.524763414516981,0.516612942600776,0.642448133485124,0.60047494627092,0.636512195236155,0.646130566364029,0.585139892532889,0.651045724839032,0.600302637267618,0.60480616803574,0.602596142692944,0.716126242974492,0.523778642455685,0.611964411677703,0.536820867560167,0.5462995715914,0.580900407051204,0.532047124945958,0.56463467358409,0.556258106355383,0
"GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS",0.485173588983403,0.484949420182581,0.490265045834994,0.503034282064022,0.511370178468624,0.497636010362694,0.49282382759981,0.493146002192935,0.489715711961529,0.489316309889974,0.498258938628391,0.495842991546223,0.499891231262113,0.496236191221038,0.503500818107445,0.490265915522076,0.478257532143542,0.511979631945685,0.489353565260301,0.503497409326425,0.484682642487047,0.489798252177719,0.463626943005181,0.497395570635976,0.530569948186528,0.475735403665017,0.469571361281206,0.47588318417334,0.526813471502591,0.488880031885213,0.490291344602056,0.506160046056419,0.512142374408651,0.500605530932018,0.487288428324698,0.492739080486718,0.495786581496384,0.514151554404145,0.508418500736797,0.507353449151681,0.486676535899334,0.516006427493933,0.504262238786373,0.51080680977054,0.505172362155201,0.498978969826272,0.512204951065055,0.500145725388601,0.498364637305699,0.398618307426598,0.500486249501794,0.499210461386627,0.426683937823834,0.483516290506718,0.489740932642487,0.403756476683938,0.492913546168292,0.480845535781332,0.442592788410701,0.484638265208213,0.463738303302142,0.464450201496834,0.48000703230215,0.471914383329185,0.486130509874596,0.508301378575036,0.481533147336256,0.437305699481865,0.502597377721165,0.479557230334432,0.463557858376511,0.536345254644256,0.556373056994819,0.589378238341969,0.522197982001636,0.602072538860104,0.62753179463024,0.629269723335614,0.641321243523316,0.591882556131261,0.619721502590674,3.13917255218257e-31
"GOBP_FEMALE_SEX_DIFFERENTIATION",0.485173588983403,0.484949420182581,0.490265045834994,0.503034282064022,0.511370178468624,0.497636010362694,0.49282382759981,0.493146002192935,0.489715711961529,0.489316309889974,0.498258938628391,0.495842991546223,0.499891231262113,0.496236191221038,0.503500818107445,0.490265915522076,0.478257532143542,0.511979631945685,0.489353565260301,0.503497409326425,0.484682642487047,0.489798252177719,0.463626943005181,0.497395570635976,0.530569948186528,0.475735403665017,0.469571361281206,0.47588318417334,0.526813471502591,0.488880031885213,0.490291344602056,0.506160046056419,0.512142374408651,0.500605530932018,0.487288428324698,0.492739080486718,0.495786581496384,0.514151554404145,0.508418500736797,0.507353449151681,0.486676535899334,0.516006427493933,0.504262238786373,0.51080680977054,0.505172362155201,0.498978969826272,0.512204951065055,0.500145725388601,0.498364637305699,0.398618307426598,0.500486249501794,0.499210461386627,0.426683937823834,0.483516290506718,0.489740932642487,0.403756476683938,0.492913546168292,0.480845535781332,0.442592788410701,0.484638265208213,0.463738303302142,0.464450201496834,0.48000703230215,0.471914383329185,0.486130509874596,0.508301378575036,0.481533147336256,0.437305699481865,0.502597377721165,0.479557230334432,0.463557858376511,0.536345254644256,0.556373056994819,0.589378238341969,0.522197982001636,0.602072538860104,0.62753179463024,0.629269723335614,0.641321243523316,0.591882556131261,0.619721502590674,3.13917255218257e-31
"GOBP_GLIAL_CELL_PROLIFERATION",0.503015968797612,0.53087106005394,0.531702085204031,0.497195719252113,0.517942066580199,0.439040207522698,0.497467013374544,0.501303295642705,0.500174734722161,0.505504878146607,0.487799179898655,0.504798393519467,0.49840540632711,0.517395524883962,0.513541879991808,0.505195075432905,0.504235320491265,0.504487380175023,0.518863360303049,0.490164288802421,0.524670341547773,0.503261626324848,0.49433635970601,0.518565705955947,0.592304366623433,0.512381054989924,0.484141021106002,0.501046456785756,0.456333765672287,0.466410588978682,0.502058925673138,0.455589181918624,0.482640651140059,0.460490470311857,0.466133448623721,0.476922685666105,0.472030346354126,0.453523562472979,0.47457444644465,0.462475521985707,0.46211740208405,0.461308399962786,0.472943419219616,0.447717867951331,0.459393875781271,0.510376134889754,0.457030311764423,0.498662451361868,0.475187797233031,0.518806744487678,0.473850144667265,0.522672060609804,0.508592736705577,0.547282493203485,0.571886438968151,0.428772157371379,0.551604090794956,0.498199840849139,0.485754872636474,0.497053690093033,0.516743992962124,0.499303453907864,0.501976525268025,0.633890087732713,0.588902047030959,0.599660371998795,0.606347992210508,0.577296028657896,0.617330478777432,0.564438155877845,0.527705721285488,0.559857855387892,0.523476005188067,0.545179420665802,0.577354540696748,0.486933756064755,0.50715324450733,0.535814795781024,0.531074362300043,0.552817408848537,0.49402831820147,5.09495315960869e-319
"GOBP_TISSUE_MIGRATION",0.50219984232344,0.512609886150742,0.47439223120157,0.504960053065165,0.485492626218956,0.46949308257674,0.49384789485499,0.494471981386104,0.495304515461433,0.497287731293343,0.498282728193065,0.490096024757094,0.495559449906437,0.522387816198843,0.491296334220766,0.493043224192006,0.434004259339322,0.49194955051657,0.468073827023243,0.447903156074362,0.506440048998415,0.490374391397515,0.465974924340683,0.484016849741171,0.233463035019455,0.487606513538563,0.465393231930197,0.466975199465472,0.508916990920882,0.512271774917689,0.497792236326395,0.468703463515396,0.450478392450986,0.481273993509707,0.494221069318346,0.483413638826777,0.489952628917599,0.470384781668828,0.496595401568093,0.492827411985114,0.459761595948366,0.475690510980862,0.4903389520542,0.497375084923723,0.491421945325366,0.503840187177335,0.455877407887784,0.495500972762646,0.491224870298314,0.522049286640726,0.518553992483954,0.48129619335845,0.453523562472979,0.472619754226296,0.469935149156939,0.409533073929961,0.487691555419624,0.548971471894835,0.540158994856049,0.540749280769457,0.574810771047486,0.46764663496181,0.536240356101155,0.505963068058458,0.510730151569265,0.535639869455487,0.517805344005085,0.498178000123525,0.514902108391611,0.447352906496875,0.494091367632224,0.484145814220788,0.647816688283614,0.591655858192823,0.472512344414863,0.5920641783158,0.608772550406792,0.634918304252421,0.635700389105058,0.59662775616083,0.641712602680501,6.26778380815705e-113
"GOBP_NEUTROPHIL_CHEMOTAXIS",0.537101576058584,0.518089418797654,0.557860553555596,0.54695219271296,0.524672499189927,0.537546868490487,0.539286535586069,0.545384717774906,0.54690071243783,0.544514465003872,0.549702810427468,0.54237715521967,0.539830310534337,0.566511988638895,0.542529729058099,0.547325617355029,0.548771518359076,0.547998601726772,0.556996052135616,0.565268712678795,0.546506850900338,0.563253968283999,0.587835022913484,0.562847097195203,0.56019997222608,0.586950339254443,0.624875332971431,0.553213884435243,0.512966949034856,0.559388119171483,0.57390708485388,0.578145010723819,0.572553328945859,0.526034704015339,0.528588621950655,0.524580862009487,0.522669854998081,0.517098319677822,0.52489069251522,0.528746824378967,0.531726035783012,0.523071690113363,0.522107201376893,0.499642906739143,0.521147111070797,0.528884877100403,0.547177089601753,0.53371927510068,0.521124453200944,0.529926399111235,0.513877346095094,0.530655464518817,0.53544067953525,0.526047465159029,0.537560524001296,0.50260380502708,0.529347270423989,0.53555927216228,0.531578663961071,0.541838324924008,0.541859857772656,0.521578793068864,0.532643513553833,0.672373257231983,0.662238940243807,0.669678348925666,0.66475453907755,0.60261471621005,0.671001742672318,0.6076870636654,0.577350368004444,0.596282359157434,0.624940980419386,0.530273573114845,0.632090572215847,0.540048450060948,0.533467573948063,0.535219165053072,0.572246910151368,0.513215757070777,0.534378905707541,0
"GOBP_RESPONSE_TO_INSULIN",0.525002955432084,0.512198897764568,0.5282522256677,0.517797976379215,0.524906082935992,0.536370286085826,0.504568005237324,0.506940360116334,0.507999531006843,0.508475942042715,0.507903302667819,0.508769078091849,0.507657990781458,0.519469048261648,0.526375675860653,0.506330078574695,0.51732649424457,0.501048159275369,0.497875255433773,0.484801690507152,0.542418454703078,0.516460033377861,0.558777633289987,0.528036065686963,0.537061118335501,0.532469245566002,0.546016077550538,0.498459481026126,0.481713263979194,0.495886265879764,0.520385213924833,0.505418292154313,0.514714196867756,0.516745460385103,0.527963805808409,0.502909696438343,0.552752871621917,0.519587126137841,0.515029476077423,0.521402891455672,0.5334784108702,0.514032690819904,0.548546630265883,0.511912502322125,0.539111299863948,0.52630421479385,0.476592977893368,0.53447049739922,0.538077048114434,0.619906805374946,0.519285785735721,0.545145984271472,0.577088751625488,0.55330497454321,0.5751755526658,0.545107282184655,0.565240969670814,0.505636908463843,0.525543377298904,0.521530687601342,0.546140396845422,0.506682560323653,0.536954140019214,0.637125853913379,0.623607734494261,0.638022092548342,0.646657886254765,0.59302433587219,0.672001831603085,0.616251921030855,0.631529042045947,0.640545212344191,0.667750325097529,0.574284785435631,0.629748134966806,0.64716081491114,0.636319304882374,0.635320313075055,0.645440507152146,0.535435630689207,0.596899382314694,0
