TF,target,importance
TCF4,TSPAN32,0.3904952246137163
KLRG1,MCM4,0.38992915439239023
BCL6,C10orf54,0.3898411897948347
FOXO1,JUNB,0.3889971917288617
FOXP1,IL3RA,0.38866954905513396
XBP1,AQP9,0.3883217624174122
IKZF1,LAIR2,0.3879106305115976
BAX,FCER1A,0.3878561864389159
FOXO1,FTH1,0.38771552702693224
PAX5,SLC25A37,0.3875218636459483
JUNB,PTTG2,0.38750128740274625
IRF8,VPS28,0.3862083024417942
FOXO1,FAM65B,0.38602777140100847
XBP1,GZMH,0.3860112882275903
LEF1,RUNX3,0.3859303807738193
JUN,IGHM-secreted,0.38567202872120826
STAT3,DOCK8,0.3853823836392859
FOXO1,DPP4,0.38528931634064545
BCL6,FOSB,0.38521297339258875
IRF8,VEGFA,0.3850942592193861
FOXP1,GNAI2,0.38504310934790625
IKZF1,CXCL8,0.38473101746830535
BCL11B,TCL1A,0.38470660607998264
BAX,CD24,0.3847054026295621
RUNX3,CCL2,0.384151104744649
FOXP1,VPREB3,0.38409797677736396
RORA,RUNX3,0.38348925706775705
STAT4,LCK,0.38336076513916395
JUNB,RNASE2,0.38335476795901174
FOXP1,CXCL16,0.3830043155490878
JUN,LGALS1,0.38283317115471377
BCL11B,CD86,0.38244582305518027
EGR1,FCER1G,0.38169676239212585
STAT4,BIN2,0.38129464928862544
RORA,CD2,0.3812437048353169
STAT5A,APOBEC3G,0.3811751752767364
JUNB,CD72,0.38085526868031283
JUNB,CCL5,0.38037692956069696
FOXO1,IL1RN,0.37929739921508404
IKZF1,CXCL3,0.3792536895211437
RUNX3,IER3,0.3789674552520731
JUN,TNFSF13,0.3784668526100789
LEF1,HLA-DMA,0.37844191327575954
EGR1,CD3G,0.3782789653005513
JUNB,CCND2,0.37797714245960723
IRF8,FCER1A,0.37743551368596945
XBP1,GAB2,0.37723696541614815
XBP1,CXCL5,0.37684881484124433
FOXO1,CD7,0.3766885281192527
RORA,CD244,0.3749276445073552
RORA,IKZF1,0.37490437616416644
FOSL1,CCL3,0.374246185873005
STAT5A,CD244,0.3742460327604467
EGR3,CD1C,0.3742064916389861
LEF1,HLA-DQB1,0.3739233972824644
BAX,TIAF1,0.373738660754507
ZBTB16,CD163,0.3727382604365235
BACH2,PDIA4,0.37247663848259327
FOXO1,ITGAE,0.3722444862340892
FOXP1,CD163,0.3719731390416301
EGR1,TARP-refseq,0.37169265397486967
FOXO1,CNOT2,0.37147331717277055
JUNB,CD36,0.37071675612236843
ZBTB16,LYN,0.3707054514207277
JUNB,BCL6,0.3696987085929417
BACH2,CD22,0.36933502395676765
EGR1,IL18RAP,0.368730732993394
POU2AF1,CD27,0.3683995211411889
BCL11B,CD160,0.36837719202533664
IRF4,GNAI2,0.3681749563899728
RUNX3,IGKC,0.36806545590367884
KLRG1,TNFSF10,0.36795671662807494
EGR1,KIAA0101,0.3675531599511733
FOXO1,LAMP1,0.3672945452266998
EGR1,TCL1A,0.36705509893779803
ZBTB16,BCL6,0.36686144349936994
PRDM1,PRF1,0.36664892929105203
ARG1,AURKB,0.3664563251951294
STAT3,LGALS3,0.3664161010398985
EGR1,ARL4C,0.36588053297621065
BCL11B,TARP-refseq,0.3653605054218032
EGR1,PSEN1,0.3652829782239186
FOXO1,CCL20,0.36509684021201955
JUNB,HLA-DQB1,0.3648722665165402
BCL11B,GAPDH,0.3635174116634388
MYC,BCL2,0.36302290086400524
IRF8,CXCL3,0.3629247579102742
RORA,GIMAP2,0.36281757339391335
JUN,TCL1A,0.3623631822856694
RUNX3,RNASE6,0.361150129925028
TCF4,LAT2,0.3607735198220129
RORA,CD6,0.3603756546712822
IRF8,PTPRC,0.3602799987195726
RUNX3,PAX5,0.36024618753195686
LEF1,TNFSF13B,0.36023417951203474
MYC,TNF,0.3601300057294585
XBP1,IL18RAP,0.3599230046481039
PRDM1,CD33,0.3593552008237864
STAT4,IL15,0.359226002837575
FOXO1,GZMK,0.3592063566302558
STAT3,HMMR,0.3591618646426055
LEF1,LAIR2,0.358950121981227
IRF8,CBLB,0.3586314361664468
XBP1,TCF4,0.35848424953789887
EGR1,GZMH,0.3584113460186423
PRDM1,CD28,0.35832380066619085
FOXP1,RUNX3,0.35827015875126206
STAT4,ITGAE,0.35793697232819666
MYC,ANXA5,0.35785264012059886
BCL11B,KLRK1,0.35725975560696177
FOXP1,CD74,0.3570579197486236
IKZF1,GZMA,0.3564159313571392
FOXO1,TRAC,0.35631278177491144
STAT6,BACH2,0.356269524695977
RORA,FOXO1,0.3559942126408573
IRF8,CASP5,0.3558690508990266
BCL6,CD14,0.35583478259985163
LEF1,TNFSF13,0.35559678843940146
JUN,CD86,0.3551292604254386
XBP1,TREM1,0.35511308282504767
MYC,CXCL3,0.3548592069698354
TCF4,AURKB,0.3546237356103674
FOXO1,S100A9,0.3541169521049271
ZBTB16,TSPAN32,0.35359111868412796
STAT3,EBF1,0.35349041470794573
EGR1,MGST1,0.3533791898972123
EBF1,CD79A,0.35336312417960175
STAT3,S100A10,0.35321487342984276
IRF8,CD33,0.35306069613619223
IRF8,LIPA,0.352583142282034
FOXO1,BAX,0.35248561180197846
BAX,CD5,0.3522299539414479
BCL11B,AQP9,0.3502526619406455
STAT3,CD27,0.3499204853837322
EGR3,CD4,0.3498681317846857
TCF4,MGST1,0.3498031421913031
IRF8,VNN2,0.34916182678682134
IRF4,ENTPD1,0.3486343628869387
FOSL1,THBS1,0.34850602264136143
MYC,IER3,0.34820346127654717
IKZF1,LAT2,0.3478539500976034
FOXO1,CCND2,0.3477648143424864
FOXP1,ICAM1,0.34759328197604666
FOXP1,KIT,0.34757491311805505
FOXO1,IFITM2,0.347492813005429
IRF8,TLR8,0.34741158955072504
JUNB,IGLC3,0.34737375077050103
EGR1,POU2AF1,0.347343948896449
IRF8,CLEC4E,0.3472042679606291
FOXO1,TXK,0.34706494463699405
MYC,IGHD-membrane,0.3463059170036621
BCL6,CXCR4,0.3462486253370964
TBX21,ITGB2,0.3460855361904873
STAT4,FCN1,0.3457871389566717
XBP1,MCM2,0.3456703375117943
FOXP1,CNOT2,0.34537536099899147
PRDM1,FCGR3A,0.34526788065482106
STAT3,CD33,0.34497913772053146
PRDM1,ZBTB16,0.3448034860176233
LEF1,TIAF1,0.3441965663315675
PAX5,IGHG1-secreted,0.342915147842245
LEF1,CXCR2,0.34288255417952296
STAT4,LGALS3,0.34278474335312425
RORA,GZMK,0.34243308253434385
LEF1,CD79A,0.3419076551791325
RUNX3,UBE2C,0.3417034482367033
IRF4,BTG1,0.3416489826988863
IKZF1,CXCL2,0.3415438029604442
XBP1,IL18R1,0.3412214515990931
STAT3,TCF4,0.3409045080223813
EGR1,LTA,0.3406582685949087
EGR1,TNFSF8,0.34056904998062104
RORA,CCL20,0.34046137748654265
PRDM1,LAIR2,0.34036731842942697
IKZF1,IGBP1,0.3403075030359075
IRF4,YBX3,0.34006128259702995
ZBTB16,BIN2,0.33943537487354125
BACH2,GIMAP5,0.33888568184865175
IRF8,CXCL1,0.3385593869244634
EGR1,IFITM3,0.3383935900940351
XBP1,IER3,0.3383040095123431
FOXO1,TNFSF8,0.3382812613595588
RORA,HAVCR2,0.33776410645531735
XBP1,RNASE2,0.33679810544844047
MYC,CTSG,0.33675913527381457
XBP1,GZMA,0.33666390172622446
STAT3,TSPAN32,0.33582049789705903
BCL11B,CD9,0.3358184901877897
BCL11B,CSF2,0.33562063158215616
BAX,TCF7,0.33498836603559207
LEF1,CD63,0.33479201423061195
IKZF1,CD44,0.3344288691722623
FOXP1,IL12RB2,0.33417539864144874
STAT3,TRBC2,0.3341240945603033
BCL6,RGS1,0.33400488595292793
IRF4,CXCR5,0.33380418440265897
MYC,F13A1,0.3336685133744175
LEF1,TRDC,0.3335402121039231
XBP1,GZMB,0.3334047698615325
FOXO1,CASP5,0.3331239382592176
IRF8,PSEN1,0.33305125783013345
FOXO1,KLRK1,0.33237836373225277
STAT3,F13A1,0.33235454558800687
IRF8,IL6,0.33230845117919905
IRF8,KIT,0.3322537339521928
RUNX3,TRIB2,0.3317623527140033
FOXP1,IL18RAP,0.3316854154719019
ZBTB16,KLRF1,0.3313888514876994
STAT3,MCM4,0.33102137561086586
FOXP1,NAMPT,0.33091338909920265
LEF1,FTH1,0.3308156141504817
MYC,CD63,0.33079594138073576
RORA,FAM65B,0.33033450862142344
IKZF1,TNFRSF25,0.33021151444692554
XBP1,IGBP1,0.3300224463529472
BAX,FLT3,0.3294126717894318
TCF4,CD34,0.32935564009313306
EGR1,TRIB2,0.32857360671217345
BCL11B,TLR2,0.32846700717573907
BCL6,BTG1,0.3282133138585021
STAT4,IER3,0.3282127136839409
IRF8,MCM2,0.3282084453781828
STAT4,FAS,0.32816911232882195
ARG1,IL1RN,0.32746314397828413
BACH2,PSEN1,0.3274054853465979
XBP1,GIMAP2,0.3268226635170639
POU2AF1,CD38,0.3263778272505893
RUNX3,BCL2,0.3262891746503779
STAT4,S100A12,0.3261304066275226
FOSB,MCM4,0.32605603981204573
JUN,TNFSF13B,0.326004194727233
JUNB,PDIA4,0.32568949257041535
EGR1,THBD,0.32559486467967647
IKZF1,TCL1A,0.3255580212628598
RUNX3,EGR1,0.32530383370815447
FOSB,HAVCR2,0.3241961884076113
MYC,NT5E,0.3228341296434094
FOXP1,CXCL3,0.32246311541662115
BCL11B,S100A12,0.32199020304519177
IRF8,CD7,0.3217415192281245
EGR1,DPP4,0.3208419115650637
FOXO1,EGR1,0.3206268811826425
JUN,CD74,0.3202665952301313
PRDM1,IL18RAP,0.3202469537682455
JUN,FLT3,0.3202324840368049
FOXP1,MS4A1,0.32013375564640634
BCL11B,HAVCR2,0.31989749977276943
STAT5A,DUSP4,0.3196818964946931
RUNX3,TGFBI,0.31934107348318963
IRF8,F13A1,0.3189450286203045
STAT4,S100A9,0.3185302723629668
JUNB,CCL20,0.31823265023565317
JUN,ANXA5,0.3181673839672238
STAT5A,CD36,0.3180109276180725
STAT3,LTA,0.3178686908583537
JUNB,IGHM-secreted,0.3178149290977057
IKZF1,BCL2A1,0.3177109441673449
EBF1,PAX5,0.31764679404063617
BCL6,KLRC3,0.31715960266932286
STAT4,IL18,0.3171039633527128
IKZF1,CD27,0.3169220948025772
BCL6,CCL20,0.3168522359987322
STAT3,PIK3IP1,0.31683458493821504
IKZF1,XBP1,0.31614300069672924
RORA,FOXP1,0.3160835989095522
XBP1,LYN,0.315952138739119
XBP1,CXCR4,0.3159336339175405
BAX,VPREB3,0.31546066412759033
JUNB,IFNG,0.3154468390256429
JUNB,GZMB,0.31527668968432787
STAT4,QPCT,0.3143097417598807
RORA,LEF1,0.31357709364394076
EGR1,S100A10,0.3128447322698605
BAX,LGALS9,0.3128423219325631
BCL6,ICAM1,0.31236013428401466
EGR3,FUT4,0.3123548244992339
JUNB,MS4A1,0.312285022070999
LEF1,IGHD-membrane,0.3122700843475906
FOSL1,APOBEC3G,0.3120130973713351
MYC,LGALS1,0.3118701657809952
BCL11B,PRF1,0.31088536604897904
FOXP1,FAS,0.3104071337354106
FOXO1,LIPA,0.3103086244180223
JUNB,IL1R2,0.3102297381368426
IKZF1,F13A1,0.3101003116131417
LEF1,CD244,0.30915209622996
XBP1,CCL20,0.3090269121184706
FOSB,KLRC4,0.30890597022097627
IRF8,ENTPD1,0.3086421994264158
EGR1,AURKB,0.3086321571011986
TCF4,CD28,0.3085900898026304
LEF1,EGR3,0.3084495435487108
IKZF1,CD28,0.30804368507945246
PAX5,LAT2,0.3079785100216911
LEF1,UBE2C,0.30789253871404126
STAT6,TSPAN32,0.30763647440111547
RORA,STAT4,0.30755264160872825
RORA,TNFRSF25,0.3074715772338051
JUN,APOBEC3G,0.3074416917703811
MYC,ENTPD1,0.3067178540834828
ZBTB16,AQP9,0.306338005699405
FOSL1,ICAM1,0.30616614603272185
JUNB,TBX21,0.30597358801116026
FOXP1,TNFSF13B,0.30528058701146576
FOSL1,LY86,0.3051951915737561
JUN,HLA-DRA,0.30483955982485095
IRF8,FUT4,0.3047457534449734
FOXO1,ARG1,0.3040382993819672
STAT3,CD34,0.3040339094475353
IRF8,LAMP1,0.3039979333337657
BCL6,KLRC1,0.3039867522900155
BCL11B,ZBTB16,0.3038307865045614
TBX21,IFITM2,0.30323560592692195
BCL11B,TYMS,0.30307379665930656
STAT3,GAB2,0.3029964079302683
XBP1,FOSL1,0.3026704551641351
FOXP1,POU2AF1,0.3026688632065511
STAT4,CD300A,0.3021968076774332
BCL11B,IFNGR1,0.3017409643625021
STAT4,RORA,0.30164136757361476
JUN,GIMAP5,0.3012469847605126
RORA,CD14,0.30119461938871417
FOXP1,IKZF2,0.3010853736361167
EGR1,IL32,0.3007159188288142
IKZF1,DUSP1,0.299864894571882
STAT5A,CASP5,0.299700335654523
RORA,CCR7,0.29966810985587644
RORA,LTA,0.299459079685134
XBP1,FOXO1,0.29945095012612577
EGR3,BCL2A1,0.2991980271849696
JUNB,IGHD-membrane,0.2987732990277039
STAT3,FOXO1,0.29849804824895404
FOXP1,ITGAX,0.2984354786598733
ZBTB16,UBE2C,0.29803793205584606
ZBTB16,CXCL16,0.2977061422127379
STAT3,FOXP1,0.2976375535379191
EGR1,PIK3IP1,0.29754570154532856
FOXO1,ADA,0.29747047762528844
XBP1,TSPAN32,0.29740105996126953
BCL11B,IL6,0.2973155451572685
RORA,BIRC3,0.29724691308096196
FOXO1,C10orf54,0.29724335108323063
IRF8,RGS1,0.29716980396407705
FOXO1,TLR2,0.2966543365600741
LEF1,RNASE2,0.29660705226889916
FOXP1,CLEC4E,0.29608271829903465
IKZF1,IL18RAP,0.2959631640406073
BAX,LAMP3,0.29542754957314815
BCL6,TRDC,0.29542165869663817
JUNB,TIAF1,0.29523347861963023
RORA,GIMAP5,0.29506156523304317
STAT3,LIPA,0.2946174799234936
TCF4,IGLC3,0.2944868737369522
FOXO1,CD2,0.2941664523362426
BCL11B,STAT6,0.2936981024349749
TCF4,RPN2,0.2936356939905482
IRF4,LAIR2,0.2936227479943946
BCL11B,CST7,0.2932879265868017
EGR1,XBP1,0.2928505215769522
EGR3,PAX5,0.29263485553442165
BAX,CLEC4E,0.2925097362217871
STAT4,CXCR3,0.2923713030062244
FOXO1,LAIR2,0.2920715935809676
IKZF1,CD1C,0.29181701511935576
RUNX3,BIRC3,0.2908166480988357
LEF1,IGHG1-secreted,0.2907833960136159
STAT5A,GZMK,0.2907412124694208
IRF4,CLEC10A,0.2903998271106567
BCL6,YBX3,0.2902802280713321
FOXO1,CD3D,0.29027872777604374
BAX,CXCL2,0.2900552662344855
FOXP1,KLRK1,0.2900283299640886
IKZF1,FCN1,0.2896797970955203
IRF8,CD14,0.2895234551347964
RORA,BCL6,0.28922752999325413
ZBTB16,CD247,0.2888446427342322
JUN,TOP2A,0.2885324444321004
EGR1,LYN,0.28848397122355735
IKZF1,TRAT1,0.28826175971181833
PAX5,FAM129C,0.2881320632631551
MYC,AQP9,0.2880678015745292
JUNB,ICAM1,0.2879781040345837
XBP1,CD27,0.2868981579661864
STAT4,CXCR5,0.2868364092735967
PRDM1,IFNG,0.286834745199812
BAX,FASLG,0.2867890478582219
RUNX3,LAT,0.28526110903109236
STAT6,TCL1A,0.2851984709268317
BAX,GNLY,0.28482457478603845
IKZF1,PASK,0.28480860275678327
STAT4,IRF4,0.28435751370341333
STAT3,PTTG2,0.2842279810440085
TCF4,FOSB,0.2840513028791284
RUNX3,KIAA0101,0.28402709845628177
IKZF1,TNFSF10,0.28341922459333424
ARG1,ZBTB16,0.28339254463734836
JUN,CD27,0.2832018747888893
PRDM1,FUT4,0.28245140356851955
IRF4,GIMAP5,0.28198275131856787
TCF4,MS4A1,0.2819267374391543
EGR1,IRF4,0.28173853231415774
BAX,S100A9,0.2816252243920195
STAT4,GNAI2,0.2814938677046399
IRF8,CXCL5,0.2813790339461798
ZBTB16,ALAS2,0.2812021678261663
EGR1,MZB1,0.28109236737767024
BACH2,BCL11B,0.28100728480415094
XBP1,IRF8,0.2805097927384277
ARG1,ALAS2,0.2804599357744282
BCL11B,CXCL2,0.28044753570137165
PRDM1,IL12RB2,0.2804041709066161
STAT3,TNFSF8,0.28034213675820807
PRDM1,XBP1,0.2800815176410617
FOXP1,MZB1,0.2800450252672132
STAT5A,KIR2DL1,0.2799287326104719
STAT4,CHI3L2,0.2796487561994817
POU2AF1,RNASE6,0.27952025576087486
BAX,KLRC1,0.2795091754819426
LEF1,APOBEC3G,0.2792084838835565
XBP1,CD44,0.2788722769656782
TCF4,VPS28,0.27871736536505487
BCL11B,APOBEC3G,0.278620847216425
BCL6,FOXO1,0.2785494771805459
STAT3,IFITM3,0.2783705830095126
LEF1,HLA-DPA1,0.27836316990187127
RUNX3,EGR3,0.2783230321772593
RORA,PIK3AP1,0.2777033675575374
XBP1,DPP4,0.2775257671229138
RORA,CD7,0.27749753097500907
STAT4,IL23R,0.2772775247561686
JUNB,DUSP4,0.2769919486908005
IRF8,CPA3,0.2769595054080442
EGR1,TBX21,0.2769394956453963
STAT5A,IL4R,0.2768323796028564
BCL6,PRDM1,0.2766128908240105
EGR1,STAT6,0.2765343743658766
IRF4,KIT,0.2764798324385852
BCL6,HLA-A,0.27647885166804265
JUNB,FCGR3A,0.27614941641467794
BCL11B,ITGAM,0.27612861851033454
JUN,CXCL2,0.27543509598669036
LEF1,IL6,0.2746850671453664
IKZF2,GNAI2,0.2744460809567393
PAX5,CD28,0.274336493208995
EGR1,DUSP4,0.2741668218426404
MYC,DUSP1,0.27414481790173023
EGR3,FOSB,0.27392589770062586
XBP1,ITGB2,0.27363253508376395
STAT5A,CXCR3,0.2735044363523506
MYC,ITGB2,0.27343385688305377
IKZF1,AQP9,0.2729702682596685
IRF4,SELPLG,0.27289199755833576
JUNB,SLC7A7,0.2724012796403992
TBX21,CD247,0.2722326362965514
STAT3,ZBTB16,0.2719132400642243
IRF4,ARL4C,0.2718428846537779
TCF4,CD1C,0.271842181097714
BCL11B,ITGAX,0.27157117393933405
BAX,TNF,0.27131544395868634
BAX,CD72,0.27118383169486643
ZBTB16,SNCA,0.27106359071111386
STAT3,RPN2,0.2710495925982779
POU2AF1,LAT2,0.2709280095143371
STAT3,NAMPT,0.2706851393266035
BAX,HAVCR2,0.27036883204686196
IRF8,CD38,0.27025029374921644
IKZF1,CD14,0.2702032971642869
RUNX3,IL15,0.2699906455044599
BAX,ITGAM,0.2696068381884788
ARG1,FCN1,0.26926493135760143
BAX,CD74,0.26923059024754403
MYC,PAX5,0.2684414466330733
STAT4,CD63,0.26825225746981896
PRDM1,FOXO1,0.2682140039197799
LEF1,IFNGR1,0.26811576181922914
JUNB,TLR2,0.26807333440868225
FOXP1,IL18R1,0.2680659530831859
IRF4,APOBEC3G,0.26765957859567563
JUN,PAX5,0.26762066368870385
BAX,JUNB,0.2673612400698521
MYC,CD14,0.2670757904503721
LEF1,KLRK1,0.2666598981016028
BAX,IRF8,0.2663197183384099
JUNB,TMEM97,0.2663056659479063
IKZF1,FAS,0.26617847000513417
ATF6B,BCL6,0.2659068241488691
EGR1,GZMB,0.26575672233569275
IRF8,IER3,0.26568450216515216
STAT4,CD8A,0.265443675361869
BCL6,NKG7,0.26520318498275297
STAT4,FOXO1,0.26500421922454953
STAT1,STAT3,0.2649012395561058
XBP1,LY86,0.2646927779204774
XBP1,DOCK8,0.26464667551061244
FOXO1,PSEN1,0.2645833562000724
FOXO1,ARL4C,0.264572096966865
BAX,CD14,0.26427068450557256
JUNB,BPI,0.2640016730417955
TBX21,DUSP4,0.26382798054738477
RUNX3,TLR2,0.26379050496842793
FOXP1,DUSP2,0.2637829956641341
FOXP1,MCM2,0.2635296723375155
RORA,IL4R,0.2635252085122228
JUNB,KCNE3,0.263502625640055
STAT5A,CXCL5,0.26310646341191835
RUNX3,AURKB,0.26292190640782426
STAT3,CD3G,0.26291279718638033
JUNB,CTSW,0.26282691092862476
RORA,CXCL16,0.262823021991639
IRF4,VEGFA,0.26270881040864563
BCL11B,GZMH,0.2625470238570333
BCL11B,IFITM3,0.2624437111977291
RUNX3,HMMR,0.26244011837666603
BCL6,KLRK1,0.2620317206621069
FOXO1,CD3E,0.26149276380585373
JUNB,HLA-DPA1,0.26122690399136195
XBP1,FLT3,0.2611129460770452
MYC,CCL3,0.26076280406801994
RORA,TMEM97,0.26053075495821576
LEF1,FCER1A,0.26051073241936634
BCL11B,TMEM97,0.26034697166125137
JUNB,MGST1,0.260236382793234
IKZF1,CTSW,0.2600630762774961
ZBTB16,PDIA6,0.25995703808519366
PAX5,FOXP1,0.2597753571137995
JUNB,APOBEC3G,0.25971270976984495
IKZF1,TNFSF13,0.25916098728692327
XBP1,RNASE6,0.25858346541028493
EGR1,GIMAP2,0.25845545721850066
TBX21,YBX3,0.25801013845625326
STAT4,THBS1,0.2578436321573623
IKZF1,CXCR5,0.25783107316160553
TCF4,CD79A,0.2576861443809551
ZBTB16,FOSB,0.25766653645358845
BAX,GAB2,0.25760100738549646
TCF4,DUSP4,0.2575884224719756
ARG1,FOSB,0.25748989395851385
LEF1,TNF,0.257393450872725
XBP1,PRF1,0.25717227702966344
BCL6,ENTPD1,0.2570695973723156
TCF4,POU2AF1,0.2569009104328543
IKZF1,ITGB2,0.2568410575522258
TBX21,C10orf54,0.25596262508131484
XBP1,CASP5,0.255844978666634
PRDM1,TNF,0.2556352255999057
EGR1,CD7,0.25541165774884106
TBX21,GZMK,0.2552342558564601
MYC,BCL2A1,0.254931130169423
FOXP1,IFITM3,0.2548966514279715
MYC,IL18,0.25470260395492234
FOSL1,DUSP4,0.25451717783431294
BCL11B,CD300A,0.25432052665404997
BCL11B,LGALS1,0.2537374753374676
STAT4,CLEC4E,0.253636212226281
IKZF1,FCGR3A,0.2527451853471941
BCL6,GNAI2,0.2527134371141153
LEF1,IL12RB2,0.25246920017986413
EGR1,CTLA4,0.2523316990859038
BCL6,ALAS2,0.25208086057732626
JUNB,CD79A,0.2519261909192079
EGR3,CXCL16,0.25165072191562127
FOSL1,HLA-DRA,0.2516382598772965
EGR1,ZBTB16,0.25163265639107024
RORA,PASK,0.25154007371933856
RUNX3,IGHM-secreted,0.2514770424212504
MYC,IFITM3,0.2510957304818915
IRF8,KLRC4,0.2509750616234129
EGR1,HLA-DRA,0.2507965596334301
FOSL1,CD33,0.2506968210500931
STAT3,MYC,0.2506883645678856
XBP1,JCHAIN,0.2505567471052792
STAT4,CCND2,0.2504795373647053
STAT4,ITGAX,0.25010151859652774
RORA,CD3D,0.2500900923114905
EGR1,KLRF1,0.24968840465727649
BCL6,TSPAN32,0.2496590065700342
STAT3,GAPDH,0.24937852649537087
BAX,FCER1G,0.2489204479484447
EGR1,CD8B,0.2483901776745939
STAT3,ITGAX,0.24820652601893367
JUNB,BCL2A1,0.24813301426040585
ZBTB16,CD63,0.24794811710962433
MYC,CD8A,0.2479300568705544
BCL6,KIR2DL1,0.24775056713072896
EGR1,CCR7,0.24743077650184486
PAX5,PIK3AP1,0.247181021698115
FOSL1,FLT3,0.24708694330883435
JUN,LYN,0.24696896611897337
FOSB,CD200,0.24673739501940856
IRF4,CD69,0.246566285826232
RORA,IL1B,0.2465310320239775
STAT1,CD160,0.2464113420409496
ARG1,CCL3,0.24630558108136638
BCL11B,IL2RB,0.24624548829937828
STAT3,CTLA4,0.24588886441203406
FOXP1,RNASE2,0.24577724841362397
IRF8,RPN2,0.24534621441563118
STAT4,GZMH,0.2450194845338542
BAX,IL1RN,0.24469019931383196
LEF1,TCF4,0.24418271561121743
LEF1,ITGAM,0.2438782647593253
STAT4,IL1RN,0.2438017050318772
RORA,IL18R1,0.24373942441443328
MYC,GNLY,0.24296249119299734
FOXP1,GAB2,0.242948891137164
XBP1,ARL4C,0.24267001965871463
IRF8,IL18,0.2426384720735222
ARG1,IER3,0.2425209115437593
EGR1,TCF7,0.2421830921436946
FOXO1,FUT4,0.24194050180425553
IRF4,LGALS3,0.24156238608246489
XBP1,ITGA4,0.2410404848065847
FOXO1,MGST1,0.24094402348802357
IKZF1,PDIA6,0.24077750265537112
RUNX3,CXCR3,0.24072399203736955
MYC,ITGAX,0.24063691449996005
BAX,NAMPT,0.24060594900516163
IKZF1,TARP-refseq,0.24052654876142587
FOXO1,CD8A,0.24037084887114016
EGR1,CNOT2,0.24005489064135255
FOXP1,IFNGR1,0.24001306075524206
RORA,EGR1,0.23983432780734884
RORA,NCR3,0.23981498348990257
FOSL1,LIPA,0.23959176074703206
BCL6,TNFRSF25,0.23926215946137402
IRF8,ADA,0.23917255950049346
TCF4,PSEN1,0.23902960299985185
STAT1,PCNA,0.2388460194593581
STAT3,TYMS,0.23868663354431932
IRF4,PRF1,0.2385631091397126
ZBTB16,BTG1,0.23848483977817034
RUNX3,BACH2,0.23819879341392902
IRF8,FLT3,0.2381535392535959
PRDM1,C10orf54,0.238015567620354
LEF1,CLEC4D,0.23789058088561685
JUNB,IRF8,0.23768443757103222
BCL6,CD8B,0.23758123756140978
FOXP1,CPA3,0.2368867837751248
BAX,NT5E,0.2368177242225387
JUNB,TOP2A,0.23649491343233722
FOXP1,PRF1,0.2364149527141811
IRF4,LGALS1,0.23635652793928927
IRF4,C10orf54,0.23634756644787622
FOXP1,STAT6,0.23624694811607058
JUNB,S100A12,0.23610663764308776
EGR3,TSPAN32,0.23595387932620476
STAT1,RORA,0.23590196891119092
EGR1,FOSL1,0.23587909845990856
FOXP1,CD160,0.23565116199624983
EGR3,VPS28,0.23551891419468785
EGR1,TRDC,0.2352954689034041
XBP1,QPCT,0.235164421895977
STAT1,LY86,0.23513824975276734
STAT3,LCK,0.23507258372626125
PRDM1,RUNX3,0.23478508238964257
XBP1,ICOS,0.2346795924771132
JUN,HMMR,0.23458355339286632
JUNB,CD300A,0.234388399396662
JUNB,IL1B,0.23436064795013162
BCL6,PIK3AP1,0.23435754968069375
EGR1,TCF4,0.23412215308438097
STAT4,IFITM3,0.23388529671427166
TCF4,CPA3,0.23373353526767304
IKZF1,MYC,0.233630678174907
ZBTB16,IFNGR1,0.23359538413082293
RORA,S100A9,0.2335468929676814
IRF4,STAT1,0.23351358226774652
PRDM1,CCL5,0.2330388359654135
PRDM1,CD9,0.23301759644605152
MYC,ZBTB16,0.23280666228244412
XBP1,CCL5,0.23259915459800642
STAT5A,CD28,0.2317259586461842
BCL11B,RNASE6,0.2313527533358843
TCF4,CCL20,0.23083331629126042
TCF4,UBE2C,0.23052835156586637
BAX,IL1R2,0.23017449039363225
BACH2,TNFSF8,0.22999726318629096
JUNB,IL2RB,0.22998919656898803
STAT4,ITGA4,0.22984615087807272
EGR3,IL18,0.22984056933658528
EGR1,STAT3,0.22964571158018343
STAT5A,TOP2A,0.22955799719936684
FOXO1,THBS1,0.22951996949405615
STAT4,TRIB2,0.22936604637955485
BCL6,CD4,0.22934508033316597
IRF4,CXCL5,0.2293199547776822
EGR1,CD36,0.22905264746786153
IRF4,LAP3,0.22889318794892727
RORA,FYN,0.22888621996979214
TBX21,SLC25A37,0.2285041314375817
RUNX3,CLEC4D,0.22839948186269748
FOSL1,PDIA4,0.22825697776494536
IKZF1,TYMS,0.22806755601848636
FOXP1,IRF4,0.22798816384448792
BAX,HLA-DPA1,0.22749043905209962
IKZF1,IL1RN,0.2258977968384441
BCL11B,ATF6B,0.22586573059391055
BAX,TBX21,0.22471605455132831
FOXO1,FCN1,0.22449455273985944
TCF7,STAT1,0.2242507756525517
BCL11B,PDIA4,0.2238400037146173
JUNB,GNLY,0.2237008905762524
BAX,IL18RAP,0.2234934957833881
IRF4,CD72,0.22321114554320615
BCL11B,IRF8,0.2231671045958153
TBX21,HLA-A,0.22301455398649297
FOXO1,CBLB,0.22294765922437715
STAT1,TCF7,0.22270897549256866
IRF8,NAMPT,0.2224018873385025
RUNX3,CD163,0.2223433385281548
